date,asset1,holdings1,cash1,total asset1,return1,positions1,asset2,holdings2,cash2,total asset2,return2,positions2
2017-11-28,172.25,0.0,110472.10423278807,110472.10423278807,0.0,0.0,332.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-11-29,171.64999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,328.8999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-11-30,169.10000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,320.3500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-01,167.60000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,312.75,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-04,170.10000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,313.6000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-05,170.0,0.0,110472.10423278807,110472.10423278807,0.0,0.0,319.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-06,165.9499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,312.3999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-07,167.9499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,316.3999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-08,167.4499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,313.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-11,167.4499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,318.3999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-12,165.60000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,318.45001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-13,163.75,0.0,110472.10423278807,110472.10423278807,0.0,0.0,313.29998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-14,165.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,314.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-15,165.25,0.0,110472.10423278807,110472.10423278807,0.0,0.0,312.25,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-18,169.39999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,318.8999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-19,168.3000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,319.79998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-20,166.64999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,317.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-21,167.89999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,316.75,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-22,168.0,0.0,110472.10423278807,110472.10423278807,0.0,0.0,319.8500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-26,166.5,0.0,110472.10423278807,110472.10423278807,0.0,0.0,317.1499938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-27,166.0,0.0,110472.10423278807,110472.10423278807,0.0,0.0,314.8500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-28,162.75,0.0,110472.10423278807,110472.10423278807,0.0,0.0,308.3999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-12-29,160.64999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,309.8999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-01,161.5,0.0,110472.10423278807,110472.10423278807,0.0,0.0,307.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-02,157.9499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,303.25,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-03,157.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,302.8500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-04,163.89999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,308.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-05,161.8000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,306.3500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-08,161.64999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,305.79998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-09,164.5,0.0,110472.10423278807,110472.10423278807,0.0,0.0,304.29998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-10,162.5,0.0,110472.10423278807,110472.10423278807,0.0,0.0,301.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-11,163.3000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,302.20001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-12,163.0,0.0,110472.10423278807,110472.10423278807,0.0,0.0,302.25,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-15,164.39999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,302.6000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-16,156.9499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,296.1499938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-17,165.1999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,307.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-18,162.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,303.25,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-19,165.39999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,309.25,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-22,164.8000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,306.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-23,173.14999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,318.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-24,178.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,329.8999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-25,167.14999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,313.1499938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-29,162.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,312.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-30,160.1999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,313.54998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-01-31,156.8000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,313.25,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-01,152.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,306.04998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-02,153.1999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,297.3500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-05,157.5,0.0,110472.10423278807,110472.10423278807,0.0,0.0,298.04998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-06,154.4499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,291.75,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-07,153.9499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,292.79998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-08,156.1999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,301.3999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-09,156.25,0.0,110472.10423278807,110472.10423278807,0.0,0.0,296.3999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-12,168.64999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,288.75,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-14,165.8000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,276.20001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-15,159.0500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,278.70001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-16,152.39999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,271.64999389648443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-19,143.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,268.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-20,144.8000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,269.64999389648443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-21,145.89999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,273.29998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-22,143.39999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,272.6000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-23,145.5500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,276.04998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-26,143.75,0.0,110472.10423278807,110472.10423278807,0.0,0.0,274.45001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-27,141.4499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,267.6000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-02-28,141.9499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,268.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-01,138.30000305175778,0.0,110472.10423278807,110472.10423278807,0.0,0.0,262.14999389648443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-05,138.80000305175778,0.0,110472.10423278807,110472.10423278807,0.0,0.0,263.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-06,135.25,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.54998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-07,132.60000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.6499938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-08,134.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.79998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-09,131.55000305175778,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.25,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-12,132.10000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.8500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-13,141.5500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,254.6999969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-14,145.75,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.04998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-15,143.75,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.6999969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-16,143.8000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.3000030517578,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-19,133.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,247.9499969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-20,135.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,249.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-21,135.60000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,248.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-22,134.94999694824222,0.0,110472.10423278807,110472.10423278807,0.0,0.0,241.5500030517578,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-23,133.19999694824222,0.0,110472.10423278807,110472.10423278807,0.0,0.0,234.8000030517578,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-26,141.5,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-27,143.6999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,254.3500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-03-28,142.3000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,249.8999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-02,141.89999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.1499938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-03,145.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,250.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-04,139.89999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,247.3000030517578,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-05,147.8000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,259.29998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-06,150.39999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,259.70001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-09,153.3000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,260.64999389648443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-10,153.25,0.0,110472.10423278807,110472.10423278807,0.0,0.0,263.29998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-11,150.60000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.04998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-12,148.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.8000030517578,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-13,150.4499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,250.9499969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-16,149.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,249.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-17,147.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,248.1499938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-18,141.64999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.4499969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-19,145.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.1499938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-20,143.60000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,241.1999969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-23,144.14999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,242.4499969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-24,141.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,240.6000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-25,136.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,237.1999969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-26,137.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,233.1999969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-27,143.1999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,242.6000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-04-30,148.9499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.3999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-02,144.3000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,241.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-03,143.0500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,241.8999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-04,139.89999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,241.9499969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-07,143.5500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-08,145.60000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,250.0500030517578,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-09,144.3000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,248.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-10,138.64999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,247.9499969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-11,142.6999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,250.3500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-14,142.6999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.6000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-15,139.64999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,248.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-16,132.05000305175778,0.0,110472.10423278807,110472.10423278807,0.0,0.0,243.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-17,130.0,0.0,110472.10423278807,110472.10423278807,0.0,0.0,242.6999969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-18,126.6999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,238.8500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-21,129.89999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,244.4499969482422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-22,132.89999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.8999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-23,136.60000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,263.20001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-24,138.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,268.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-25,141.3000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,266.95001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-28,145.39999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,272.04998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-29,140.39999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,264.29998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-30,138.44999694824222,0.0,110472.10423278807,110472.10423278807,0.0,0.0,267.14999389648443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-05-31,136.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,269.54998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-01,136.94999694824222,0.0,110472.10423278807,110472.10423278807,0.0,0.0,266.70001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-04,131.55000305175778,0.0,110472.10423278807,110472.10423278807,0.0,0.0,263.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-05,127.75,0.0,110472.10423278807,110472.10423278807,0.0,0.0,263.54998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-06,130.25,0.0,110472.10423278807,110472.10423278807,0.0,0.0,270.14999389648443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-07,131.39999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,269.64999389648443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-08,132.25,0.0,110472.10423278807,110472.10423278807,0.0,0.0,273.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-11,133.69999694824222,0.0,110472.10423278807,110472.10423278807,0.0,0.0,274.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-12,133.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,282.8500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-13,136.75,0.0,110472.10423278807,110472.10423278807,0.0,0.0,287.70001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-14,135.14999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,282.6000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-15,131.30000305175778,0.0,110472.10423278807,110472.10423278807,0.0,0.0,277.45001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-18,130.39999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,276.8500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-19,127.8499984741211,0.0,110472.10423278807,110472.10423278807,0.0,0.0,272.6000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-20,125.0999984741211,0.0,110472.10423278807,110472.10423278807,0.0,0.0,273.29998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-21,122.0,0.0,110472.10423278807,110472.10423278807,0.0,0.0,268.64999389648443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-22,121.5,0.0,110472.10423278807,110472.10423278807,0.0,0.0,273.04998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-25,116.8000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,268.45001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-26,118.0500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,267.39999389648443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-27,115.1500015258789,0.0,110472.10423278807,110472.10423278807,0.0,0.0,261.70001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-28,113.0,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.0,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-06-29,112.6500015258789,0.0,110472.10423278807,110472.10423278807,0.0,0.0,259.3500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-02,113.6500015258789,0.0,110472.10423278807,110472.10423278807,0.0,0.0,258.8500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-03,113.0,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-04,113.0999984741211,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.45001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-05,113.25,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.45001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-06,115.5500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.20001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-09,117.0,0.0,110472.10423278807,110472.10423278807,0.0,0.0,261.54998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-10,119.5,0.0,110472.10423278807,110472.10423278807,0.0,0.0,263.75,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-11,116.1999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,259.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-12,119.4499969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,262.75,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-13,117.4000015258789,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.75,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-16,113.0500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,251.6000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-17,120.8000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,259.04998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-18,117.6500015258789,0.0,110472.10423278807,110472.10423278807,0.0,0.0,259.54998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-19,120.0500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,260.20001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-20,120.25,0.0,110472.10423278807,110472.10423278807,0.0,0.0,261.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-23,126.3000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,266.3500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-24,132.55000305175778,0.0,110472.10423278807,110472.10423278807,0.0,0.0,266.8500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-25,131.80000305175778,0.0,110472.10423278807,110472.10423278807,0.0,0.0,271.8500061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-26,138.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,287.70001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-27,137.85000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,286.75,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-30,152.0500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,297.3999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-07-31,153.35000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,293.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-01,150.1999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,295.1000061035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-02,147.25,0.0,110472.10423278807,110472.10423278807,0.0,0.0,293.8999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-03,149.60000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,299.25,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-06,150.5500030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,308.5,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-07,146.14999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,304.04998779296875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-08,148.60000610351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,308.70001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-09,154.75,0.0,110472.10423278807,110472.10423278807,0.0,0.0,317.3999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-10,148.3000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,304.45001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-13,145.64999389648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,294.1499938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-14,146.3000030517578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,294.8999938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2018-08-16,142.6999969482422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,292.70001220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
